Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Fonofos","Peaches","285","0"," "," "," ","0.005","M","NT"
"Fonofos","Plums","507","0"," "," "," ","0.0025","M","NT"
"Fonofos","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Fonofos","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Fonofos","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Fonofos","Water, Finished","7","0"," "," "," ","30","T",""
"Fonofos","Water, Groundwater","12","0"," "," "," ","30","T",""
"Fonofos","Water, Untreated","7","0"," "," "," ","30","T",""
"Fonofos","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Forchlorfenuron","Baby Food - Applesauce","379","0"," "," "," ","0.002","M","NT"
"Forchlorfenuron","Celery","346","0"," "," "," ","0.0025","M","NT"
"Forchlorfenuron","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Forchlorfenuron","Nectarines","543","0"," "," "," ","0.001","M","NT"
"Forchlorfenuron","Peaches","220","0"," "," "," ","0.01","M","NT"
"Forchlorfenuron","Plums","507","0"," "," "," ","0.0025","M","0.01"
"Forchlorfenuron","Raspberries","351","3","0.9","0.0033","0.0042","0.0025","M","NT"
"Forchlorfenuron","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Forchlorfenuron","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Forchlorfenuron","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Formetanate hydrochloride","Bananas","708","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Celery","346","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Nectarines","543","0"," "," "," ","0.03","M","0.40"
"Formetanate hydrochloride","Peaches","285","1","0.4","0.01","0.01","0.01","M","0.40"
"Formetanate hydrochloride","Plums","507","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Raspberries","652","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Raspberries, Frozen","53","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Fosthiazate","Celery","346","0"," "," "," ","0.0025","M","NT"
"Fosthiazate","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Fosthiazate","Plums","507","0"," "," "," ","0.0025","M","NT"
"Fosthiazate","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Fosthiazate","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Fosthiazate","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Halosulfuron","Baby Food - Peas","378","0"," "," "," ","0.05","M","0.05"
"Halosulfuron","Bananas","708","0"," "," "," ","0.099 - 0.5","M","NT"
"Halosulfuron","Green Beans","378","0"," "," "," ","0.005","M","NT"
"Halosulfuron","Raspberries","301","0"," "," "," ","0.099 - 0.5","M","0.05"
"Halosulfuron","Raspberries, Frozen","43","0"," "," "," ","0.099 - 0.5","M","0.05"
"Halosulfuron","Summer Squash","346","0"," "," "," ","0.05","M","0.5"
"Halosulfuron methyl","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","0.05"
"Halosulfuron methyl","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Halosulfuron methyl","Peaches","285","0"," "," "," ","0.01","M","NT"
"Halosulfuron methyl","Water, Finished","50","0"," "," "," ","1.8 - 9","T",""
"Halosulfuron methyl","Water, Groundwater","14","0"," "," "," ","1.8 - 9","T",""
"Halosulfuron methyl","Water, Untreated","50","0"," "," "," ","1.8 - 9","T",""
"Haloxyfop","Plums","507","0"," "," "," ","0.04","M","NT"
"Haloxyfop","Raspberries","351","0"," "," "," ","0.04","M","NT"
"Haloxyfop","Raspberries, Frozen","10","0"," "," "," ","0.04","M","NT"
"Heptachlor","Apple Juice","379","0"," "," "," ","0.002","M","NT"
"Heptachlor","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Heptachlor","Baby Food - Peas","378","0"," "," "," ","0.015","M","NT"
"Heptachlor","Bananas","708","0"," "," "," ","0.049","M","NT"
"Heptachlor","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Heptachlor","Butter","756","0"," "," "," ","0.0011","M","NT"
"Heptachlor","Carrots","712","0"," "," "," ","0.001","M","NT"
"Heptachlor","Cauliflower","532","0"," "," "," ","0.001","M","NT"
"Heptachlor","Celery","708","0"," "," "," ","0.001 - 0.0025","M","0.05 AL"
"Heptachlor","Fish, Salmon","352","0"," "," "," ","0.002","M","0.3 AL"
"Heptachlor","Grape Juice","176","0"," "," "," ","0.002","M","0.05 AL"
"Heptachlor","Green Beans","378","0"," "," "," ","0.005","M","NT"
"Heptachlor","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Heptachlor","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.05 AL"
"Heptachlor","Mushrooms","532","0"," "," "," ","0.002","M","NT"
"Heptachlor","Nectarines","543","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Peaches","285","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Plums","507","0"," "," "," ","0.0025","M","0.05 AL"
"Heptachlor","Raspberries","652","0"," "," "," ","0.0025 - 0.049","M","0.05 AL"
"Heptachlor","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.049","M","0.05 AL"
"Heptachlor","Summer Squash","709","0"," "," "," ","0.0025 - 0.015","M","0.05 AL"
"Heptachlor","Water, Finished","50","0"," "," "," ","9 - 50","T",""
"Heptachlor","Water, Groundwater","14","0"," "," "," ","9 - 50","T",""
"Heptachlor","Water, Untreated","50","0"," "," "," ","9 - 50","T",""
"Heptachlor","Winter Squash","187","0"," "," "," ","0.003","M","0.05 AL"
"Heptachlor epoxide","Apple Juice","379","0"," "," "," ","0.005","M","NT"
"Heptachlor epoxide","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Heptachlor epoxide","Baby Food - Peas","378","0"," "," "," ","0.01","M","NT"
"Heptachlor epoxide","Bananas","708","0"," "," "," ","0.041","M","NT"
"Heptachlor epoxide","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Heptachlor epoxide","Butter","756","0"," "," "," ","0.0045","M","NT"
"Heptachlor epoxide","Cauliflower","532","0"," "," "," ","0.0038","M","NT"
"Heptachlor epoxide","Celery","708","0"," "," "," ","0.0038 - 0.005","M","0.05 AL"
"Heptachlor epoxide","Fish, Salmon","323","0"," "," "," ","0.005","M","0.3 AL"
"Heptachlor epoxide","Grape Juice","176","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Green Beans","378","0"," "," "," ","0.01","M","NT"
"Heptachlor epoxide","Infant Formula, Dairy-based","177","0"," "," "," ","0.0038","M","NT"
"Heptachlor epoxide","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Mushrooms","532","0"," "," "," ","0.005","M","NT"
"Heptachlor epoxide","Peaches","285","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Plums","507","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Raspberries","652","0"," "," "," ","0.005 - 0.041","M","0.05 AL"
"Heptachlor epoxide","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.041","M","0.05 AL"
"Heptachlor epoxide","Summer Squash","709","2","0.3","0.0057","0.01","0.005 - 0.01","M","0.05 AL"
"Heptachlor epoxide","Winter Squash","187","1","0.5","0.005","0.005","0.003","M","0.05 AL"
"Heptachlor epoxide cis","Carrots","712","4","0.6","0.007","0.0158","0.004","M","NT"
"Heptachlor epoxide cis","Nectarines","543","0"," "," "," ","0.004","M","0.05 AL"
"Heptachlor epoxide cis","Water, Finished","50","0"," "," "," ","9 - 100","T",""
"Heptachlor epoxide cis","Water, Groundwater","14","0"," "," "," ","9 - 100","T",""
"Heptachlor epoxide cis","Water, Untreated","50","0"," "," "," ","9 - 100","T",""
"Heptachlor epoxide trans","Water, Finished","50","0"," "," "," ","9 - 100","T",""
"Heptachlor epoxide trans","Water, Groundwater","14","0"," "," "," ","9 - 100","T",""
"Heptachlor epoxide trans","Water, Untreated","50","0"," "," "," ","9 - 100","T",""
"Hexachlorobenzene (HCB)","Apple Juice","33","0"," "," "," ","0.003","M","NT"
"Hexachlorobenzene (HCB)","Baby Food - Applesauce","357","0"," "," "," ","0.001","M","NT"
"Hexachlorobenzene (HCB)","Broccoli","707","0"," "," "," ","0.005","M","0.1"
"Hexachlorobenzene (HCB)","Butter","741","0"," "," "," ","0.0036","M","NT"
"Hexachlorobenzene (HCB)","Carrots","712","0"," "," "," ","0.002","M","NT"
"Hexachlorobenzene (HCB)","Celery","678","0"," "," "," ","0.001 - 0.0025","M","NT"
"Hexachlorobenzene (HCB)","Green Beans","378","0"," "," "," ","0.05","M","0.1"
"Hexachlorobenzene (HCB)","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.1"
"Hexachlorobenzene (HCB)","Mushrooms","31","0"," "," "," ","0.003","M","NT"
"Hexachlorobenzene (HCB)","Peaches","285","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Plums","507","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Summer Squash","709","0"," "," "," ","0.0025 - 0.1","M","NT"
"Hexachlorobenzene (HCB)","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Hexaconazole","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Celery","346","0"," "," "," ","0.02","M","NT"
"Hexaconazole","Infant Formula, Soy-based","179","0"," "," "," ","0.02","M","NT"
"Hexaconazole","Peaches","285","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Plums","507","0"," "," "," ","0.02","M","NT"
"Hexaconazole","Raspberries","351","0"," "," "," ","0.02","M","NT"
"Hexaconazole","Raspberries, Frozen","10","0"," "," "," ","0.02","M","NT"
"Hexaconazole","Summer Squash","363","0"," "," "," ","0.02","M","NT"
"Hexaconazole","Water, Finished","50","0"," "," "," ","3 - 3.3","T",""
"Hexaconazole","Water, Groundwater","14","0"," "," "," ","3 - 3.3","T",""
"Hexaconazole","Water, Untreated","50","0"," "," "," ","3 - 3.3","T",""
"Hexaconazole","Winter Squash","187","0"," "," "," ","0.012","M","NT"
"Hexazinone","Bananas","708","0"," "," "," ","0.004","M","NT"
"Hexazinone","Raspberries","301","0"," "," "," ","0.004","M","NT"
"Hexazinone","Raspberries, Frozen","43","0"," "," "," ","0.004","M","NT"
"Hexazinone","Water, Finished","50","0"," "," "," ","0.5 - 3","T",""
"Hexazinone","Water, Groundwater","14","2","14.3","5","11.1","0.5 - 3","T",""
"Hexazinone","Water, Untreated","50","0"," "," "," ","0.5 - 3","T",""
"Hexythiazox","Apple Juice","379","0"," "," "," ","0.002","M","0.25"
"Hexythiazox","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","0.25"
"Hexythiazox","Baby Food - Peas","378","0"," "," "," ","0.1","M","NT"
"Hexythiazox","Bananas","708","0"," "," "," ","0.012","M","NT"
"Hexythiazox","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Hexythiazox","Celery","346","0"," "," "," ","0.005","M","NT"
"Hexythiazox","Fish, Salmon","352","0"," "," "," ","0.002","M","NA"
"Hexythiazox","Grape Juice","176","0"," "," "," ","0.002","M","1.0"
"Hexythiazox","Green Beans","378","0"," "," "," ","0.3","M","0.3"
"Hexythiazox","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Hexythiazox","Mushrooms","532","0"," "," "," ","0.002","M","NT"
"Hexythiazox","Nectarines","543","4","0.7","0.058","0.058","0.035","M","1.0"
"Hexythiazox","Peaches","285","15","5.3","0.011","0.15","0.01","M","1.0"
"Hexythiazox","Plums","507","2","0.4","0.0054","0.012","0.005","M","1.0"
"Hexythiazox","Raspberries","652","59","9","0.0053","0.38","0.005 - 0.012","M","1.0"
"Hexythiazox","Raspberries, Frozen","53","1","1.9","0.069","0.069","0.005 - 0.012","M","1.0"
"Hexythiazox","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Hexythiazox","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Hydroprene","Apple Juice","379","0"," "," "," ","0.1","M","0.2"
"Hydroprene","Baby Food - Peas","378","0"," "," "," ","0.08","M","0.2"
"Hydroprene","Butter","756","0"," "," "," ","0.006","M","0.2"
"Hydroprene","Carrots","708","0"," "," "," ","0.001","M","0.2"
"Hydroprene","Cauliflower","532","0"," "," "," ","0.0015 - 0.005","M","0.2"
"Hydroprene","Celery","362","0"," "," "," ","0.0015","M","0.2"
"Hydroprene","Fish, Salmon","264","0"," "," "," ","0.1","M","0.2"
"Hydroprene","Grape Juice","176","0"," "," "," ","0.1","M","0.2"
"Hydroprene","Green Beans","378","0"," "," "," ","0.08","M","0.2"
"Hydroprene","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","0.2"
"Hydroprene","Nectarines","543","0"," "," "," ","0.001","M","0.2"
"Hydroprene","Summer Squash","346","0"," "," "," ","0.08","M","0.2"
"Hydroxy atrazine","Water, Finished","50","50","100","2","550","1.2 - 2","T",""
"Hydroxy atrazine","Water, Groundwater","14","2","14.3","3","25","1.2 - 2","T",""
"Hydroxy atrazine","Water, Untreated","50","50","100","2","950","1.2 - 2","T",""
"Imazalil","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Imazalil","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Imazalil","Bananas","708","257","36.3","0.0049","0.1","0.0049","M","3.0"
"Imazalil","Broccoli","690","0"," "," "," ","0.01","M","NT"
"Imazalil","Butter","756","0"," "," "," ","0.011","M","NT"
"Imazalil","Cauliflower","532","0"," "," "," ","0.009","M","NT"
"Imazalil","Celery","708","0"," "," "," ","0.001 - 0.03","M","NT"
"Imazalil","Grape Juice","176","0"," "," "," ","0.01","M","NT"
"Imazalil","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.02"
"Imazalil","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Imazalil","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Imazalil","Nectarines","543","22","4.1","0.007","0.2877","0.004","M","NT"
"Imazalil","Peaches","285","0"," "," "," ","0.01","M","NT"
"Imazalil","Plums","507","1","0.2","0.013","0.013","0.005","M","NT"
"Imazalil","Raspberries","652","0"," "," "," ","0.0049 - 0.005","M","NT"
"Imazalil","Raspberries, Frozen","53","0"," "," "," ","0.0049 - 0.005","M","NT"
"Imazalil","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Imazalil","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Imazamethabenz acid","Water, Finished","50","8","16","1","3.2","0.6 - 3","T",""
"Imazamethabenz acid","Water, Groundwater","14","0"," "," "," ","0.6 - 3","T",""
"Imazamethabenz acid","Water, Untreated","50","7","14","1","3.3","0.6 - 3","T",""
"Imazamethabenz methyl","Water, Finished","50","0"," "," "," ","0.31 - 1.5","T",""
"Imazamethabenz methyl","Water, Groundwater","14","0"," "," "," ","0.31 - 1.5","T",""
"Imazamethabenz methyl","Water, Untreated","50","0"," "," "," ","0.31 - 1.5","T",""
"Imazamox","Water, Finished","50","0"," "," "," ","1.7 - 4","T",""
"Imazamox","Water, Groundwater","14","0"," "," "," ","1.7 - 4","T",""
"Imazamox","Water, Untreated","50","0"," "," "," ","1.7 - 4","T",""
"Imazapic","Water, Finished","50","0"," "," "," ","0.9 - 3","T",""
"Imazapic","Water, Groundwater","14","0"," "," "," ","0.9 - 3","T",""
"Imazapic","Water, Untreated","50","0"," "," "," ","0.9 - 3","T",""
"Imazapyr","Water, Finished","50","22","44","2","8.3","1 - 2.5","T",""
"Imazapyr","Water, Groundwater","14","1","7.1","2","2","1 - 2.5","T",""
"Imazapyr","Water, Untreated","50","19","38","2","5.8","1 - 2.5","T",""
"Imazaquin","Water, Finished","50","0"," "," "," ","1.1 - 5","T",""
"Imazaquin","Water, Groundwater","14","0"," "," "," ","1.1 - 5","T",""
"Imazaquin","Water, Untreated","50","0"," "," "," ","1.1 - 5","T",""
"Imazethapyr","Apple Juice","379","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Grape Juice","176","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Mushrooms","532","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Water, Finished","50","0"," "," "," ","1 - 2","T",""
"Imazethapyr","Water, Groundwater","14","0"," "," "," ","1 - 2","T",""
"Imazethapyr","Water, Untreated","50","0"," "," "," ","1 - 2","T",""
"Imidacloprid","Apple Juice","379","2","0.5","0.006","0.007","0.003","M","0.5"
"Imidacloprid","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","0.5"
"Imidacloprid","Baby Food - Peas","378","0"," "," "," ","0.03","M","4.0"
"Imidacloprid","Bananas","708","1","0.1","0.0095","0.0095","0.0092","M","0.50"
"Imidacloprid","Broccoli","708","69","9.7","0.01","1.5","0.01","M","3.5"
"Imidacloprid","Butter","756","0"," "," "," ","0.0011","M","NT"
"Imidacloprid","Carrots","712","3","0.4","0.008","0.008","0.005","M","0.40"
"Imidacloprid","Cauliflower","532","212","39.8","0.002","0.36","0.001","M","3.5"
"Imidacloprid","Celery","708","38","5.4","0.002","0.046","0.001 - 0.01","M","6.0"
"Imidacloprid","Fish, Salmon","323","0"," "," "," ","0.003","M","0.05"
"Imidacloprid","Grape Juice","176","17","9.7","0.004","0.041","0.003","M","1.5"
"Imidacloprid","Green Beans","378","2","0.5","0.024","0.025","0.005","M","4.0"
"Imidacloprid","Infant Formula, Dairy-based","177","0"," "," "," ","0.003","M","0.10"
"Imidacloprid","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","3.5"
"Imidacloprid","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Imidacloprid","Nectarines","543","10","1.8","0.0167","0.0451","0.01","M","3.0"
"Imidacloprid","Peaches","285","14","4.9","0.011","0.29","0.01","M","3.0"
"Imidacloprid","Plums","507","1","0.2","0.012","0.012","0.01","M","3.0"
"Imidacloprid","Raspberries","652","9","1.4","0.01","0.046","0.0092 - 0.01","M","2.5"
"Imidacloprid","Raspberries, Frozen","53","1","1.9","0.089","0.089","0.0092 - 0.01","M","2.5"
"Imidacloprid","Summer Squash","709","110","15.5","0.01","0.19","0.01 - 0.03","M","0.5"
"Imidacloprid","Water, Finished","50","0"," "," "," ","3.6 - 6","T",""
"Imidacloprid","Water, Groundwater","14","0"," "," "," ","3.6 - 6","T",""
"Imidacloprid","Water, Untreated","50","0"," "," "," ","3.6 - 6","T",""
"Imidacloprid","Winter Squash","187","42","22.5","0.01","0.13","0.006","M","0.5"
"Imidacloprid urea","Bananas","708","0"," "," "," ","0.022","M","0.50"
"Imidacloprid urea","Raspberries","301","0"," "," "," ","0.022","M","2.5"
"Imidacloprid urea","Raspberries, Frozen","43","0"," "," "," ","0.022","M","2.5"
"Imiprothrin","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Baby Food - Peas","378","0"," "," "," ","0.04","M","NT"
"Imiprothrin","Bananas","708","0"," "," "," ","0.09","M","NT"
"Imiprothrin","Carrots","712","0"," "," "," ","0.009","M","NT"
"Imiprothrin","Celery","346","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Fish, Salmon","352","0"," "," "," ","0.01","M","NA"
"Imiprothrin","Grape Juice","176","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Green Beans","378","0"," "," "," ","0.03","M","NT"
"Imiprothrin","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Nectarines","543","0"," "," "," ","0.009","M","NT"
"Imiprothrin","Plums","507","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Raspberries","652","0"," "," "," ","0.01 - 0.09","M","NT"
"Imiprothrin","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.09","M","NT"
"Imiprothrin","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Indaziflam","Apple Juice","379","0"," "," "," ","0.001","M","0.01"
"Indaziflam","Celery","346","0"," "," "," ","0.0025","M","NT"
"Indaziflam","Fish, Salmon","176","0"," "," "," ","0.001","M","NA"
"Indaziflam","Grape Juice","176","0"," "," "," ","0.001","M","0.01"
"Indaziflam","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Indaziflam","Nectarines","543","1","0.2","0.003","0.003","0.002","M","0.01"
"Indaziflam","Plums","507","0"," "," "," ","0.0025","M","0.01"
"Indaziflam","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Indaziflam","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Indaziflam","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Indaziflam","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Indoxacarb","Apple Juice","379","0"," "," "," ","0.02","M","1.0"
"Indoxacarb","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","1.0"
"Indoxacarb","Bananas","708","0"," "," "," ","0.021","M","NT"
"Indoxacarb","Broccoli","708","13","1.8","0.011","0.065","0.01","M","12"
